3152,3348
3124,3376
3145,3355
3162,3338
3127,3373
3206,3294
3195,3305
3128,3372
3202,3298
3220,3280
3118,3382
3135,3365
3141,3359
3098,3402
3151,3349
3118,3382
3127,3373
3139,3361
3149,3351
3129,3371
