4788,5012
4752,5048
4774,5026
4720,5080
4629,5171
4719,5081
4720,5080
4702,5098
4688,5112
4750,5050
4719,5081
4597,5203
4673,5127
4647,5153
4679,5121
4646,5154
4752,5048
4643,5157
4646,5154
4642,5158
